CustomerID	Count	Country	State	City	Zip Code	Lat Long	Latitude	Longitude	Gender	Senior Citizen	Partner	Dependents	Tenure Months	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection	Tech Support	Streaming TV	Streaming Movies	Contract	Paperless Billing	Payment Method	Monthly Charges	Total Charges	Churn Label	Churn Value	Churn Score	CLTV	Churn Reason
5976-JCJRH	1	United States	California	Danville	94526	37.815459, -121.977203	37.815459	-121.977203	Male	No	Yes	No	10	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.3	738.2	Yes	1	94	2162	Limited range of services
0137-OCGAB	1	United States	California	Fairfield	94533	38.287136, -122.02711	38.287136	-122.027110	Female	No	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	80.2	80.2	Yes	1	90	3056	Lack of affordable download/upload speed
3336-JORSO	1	United States	California	Hayward	94542	37.656695, -122.048361	37.656695	-122.048361	Female	Yes	No	No	33	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	110.45	3655.45	Yes	1	80	3401	Product dissatisfaction
5028-GZLDO	1	United States	California	Moraga	94556	37.827946, -122.107185	37.827946	-122.107185	Male	No	No	No	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	70.7	140.7	Yes	1	96	5317	Service dissatisfaction
6861-XWTWQ	1	United States	California	Napa	94559	38.232389, -122.324944	38.232389	-122.324944	Male	Yes	Yes	No	7	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.25	665.45	Yes	1	90	2487	Lack of self-service on Website
6877-TJMBR	1	United States	California	Orinda	94563	37.873916, -122.20522	37.873916	-122.205220	Male	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	84.8	84.8	Yes	1	80	2627	Network reliability
2195-ZRVAX	1	United States	California	Rodeo	94572	38.027218, -122.23463	38.027218	-122.234630	Female	No	Yes	No	47	Yes	No	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	85.3	4045.65	Yes	1	97	3631	Don't know
3550-SAHFP	1	United States	California	Saint Helena	94574	38.581354, -122.296283	38.581354	-122.296283	Female	No	No	No	33	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	83.35	2757.85	Yes	1	66	5456	Price too high
4873-ILOLJ	1	United States	California	Sunol	94586	37.587494, -121.862856	37.587494	-121.862856	Male	No	No	No	24	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	90.35	2238.5	Yes	1	67	5546	Service dissatisfaction
2725-KXXWT	1	United States	California	Vallejo	94589	38.161321, -122.271588	38.161321	-122.271588	Male	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	90.75	90.75	Yes	1	86	5460	Lack of self-service on Website
9565-DJPIB	1	United States	California	Vallejo	94590	38.104705, -122.247387	38.104705	-122.247387	Female	No	No	No	4	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	No	Mailed check	89.6	365.65	Yes	1	87	4689	Network reliability
4659-NZRUF	1	United States	California	Oakland	94609	37.834341, -122.26437	37.834341	-122.264370	Female	No	No	No	19	Yes	Yes	Fiber optic	Yes	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	95.15	1789.25	Yes	1	78	5830	Long distance charges
8429-XIBUM	1	United States	California	Oakland	94618	37.84551, -122.235181	37.845510	-122.235181	Male	No	No	No	22	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	101.35	2317.1	Yes	1	77	4694	Extra data charges
2608-BHKFN	1	United States	California	Berkeley	94703	37.863843, -122.275684	37.863843	-122.275684	Female	No	No	No	4	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	70.05	266.9	Yes	1	89	3600	Price too high
7341-LXCAF	1	United States	California	Berkeley	94705	37.858898, -122.240512	37.858898	-122.240512	Male	No	Yes	No	4	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	74.65	301.4	Yes	1	87	4013	Product dissatisfaction
8128-YVJRG	1	United States	California	Berkeley	94709	37.878554, -122.26609	37.878554	-122.266090	Female	No	No	No	7	Yes	Yes	Fiber optic	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	79.65	604.7	Yes	1	81	4513	Lack of self-service on Website
4283-FUTGF	1	United States	California	El Sobrante	94803	37.963995, -122.288296	37.963995	-122.288296	Male	Yes	No	No	19	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	79.85	1471.75	Yes	1	65	3715	Network reliability
1569-TTNYJ	1	United States	California	Richmond	94805	37.941456, -122.320968	37.941456	-122.320968	Male	No	Yes	No	5	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	78.75	412.1	Yes	1	72	3401	Don't know
2397-BRLOM	1	United States	California	San Rafael	94901	37.972662, -122.491452	37.972662	-122.491452	Male	Yes	Yes	No	8	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	80.45	583.45	Yes	1	100	3443	Don't know
7598-UAASY	1	United States	California	Marshall	94940	38.129308, -122.834815	38.129308	-122.834815	Male	No	Yes	No	2	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Electronic check	76.4	151.8	Yes	1	71	4340	Attitude of service provider
7938-OUHIO	1	United States	California	Mill Valley	94941	37.901371, -122.572024	37.901371	-122.572024	Male	No	No	No	3	Yes	No	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	98.7	293.65	Yes	1	72	3916	Attitude of service provider
8510-AWCXC	1	United States	California	Novato	94945	38.135897, -122.563683	38.135897	-122.563683	Female	Yes	No	No	13	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.8	1308.1	Yes	1	65	3269	Attitude of support person
8225-BTJAU	1	United States	California	Stinson Beach	94970	37.921137, -122.657562	37.921137	-122.657562	Male	Yes	No	No	10	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	79.25	793.55	Yes	1	87	3856	Attitude of service provider
3387-VATUS	1	United States	California	Aromas	95004	36.878364, -121.629781	36.878364	-121.629781	Male	No	No	No	5	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	94.85	462.8	Yes	1	69	5701	Attitude of service provider
1143-NMNQJ	1	United States	California	Boulder Creek	95006	37.171727, -122.142961	37.171727	-122.142961	Female	No	No	No	2	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	85.7	169.8	Yes	1	95	2187	Attitude of service provider
1724-BQUHA	1	United States	California	Los Gatos	95032	37.233034, -121.947427	37.233034	-121.947427	Male	Yes	No	No	5	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	89.5	477.7	Yes	1	66	2718	Attitude of support person
4826-XTSOH	1	United States	California	Moss Landing	95039	36.863303, -121.781632	36.863303	-121.781632	Male	Yes	Yes	No	1	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	86.05	86.05	Yes	1	96	4843	Attitude of support person
6857-VWJDT	1	United States	California	Santa Cruz	95060	36.993451, -122.098858	36.993451	-122.098858	Female	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	95.65	95.65	Yes	1	87	3473	Attitude of service provider
6100-QQHEB	1	United States	California	San Jose	95121	37.304681, -121.809955	37.304681	-121.809955	Male	No	Yes	No	17	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	92.55	1515.1	Yes	1	99	5775	Moved
7503-QQRVF	1	United States	California	San Jose	95127	37.375156, -121.795867	37.375156	-121.795867	Male	Yes	Yes	No	16	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	74.3	1178.25	Yes	1	81	2076	Competitor had better devices
2691-NZETQ	1	United States	California	San Jose	95130	37.277592, -121.986477	37.277592	-121.986477	Male	No	No	No	9	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	85.35	758.6	Yes	1	89	2752	Competitor offered higher download speeds
7295-JOMMD	1	United States	California	San Jose	95135	37.28682, -121.723877	37.286820	-121.723877	Female	No	No	No	4	Yes	No	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	98.1	396.3	Yes	1	87	2895	Competitor made better offer
0709-TVGUR	1	United States	California	Stockton	95207	38.002125, -121.324979	38.002125	-121.324979	Female	Yes	No	No	9	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	74.55	622.9	Yes	1	69	3145	Competitor had better devices
6023-YEBUP	1	United States	California	Stockton	95210	38.033219, -121.297433	38.033219	-121.297433	Male	No	No	No	3	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.95	329.95	Yes	1	81	5351	Competitor offered higher download speeds
7209-JCUDS	1	United States	California	Stockton	95212	38.049457, -121.21653	38.049457	-121.216530	Male	No	No	No	10	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.9	1048.85	Yes	1	83	2832	Competitor offered higher download speeds
3001-CBHLQ	1	United States	California	Angels Camp	95222	38.071327, -120.632221	38.071327	-120.632221	Male	Yes	Yes	No	32	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	104.9	3351.55	Yes	1	79	3966	Competitor offered higher download speeds
0772-GYEQQ	1	United States	California	Lodi	95240	38.123544, -121.159078	38.123544	-121.159078	Male	No	No	No	3	Yes	No	Fiber optic	No	No	Yes	Yes	Yes	No	Month-to-month	Yes	Mailed check	88.35	262.05	Yes	1	93	5202	Competitor offered more data
4831-EOBFE	1	United States	California	Mountain Ranch	95246	38.264262, -120.515133	38.264262	-120.515133	Male	No	Yes	No	29	Yes	No	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	94.65	2649.15	Yes	1	70	5150	Don't know
4102-OQUPX	1	United States	California	Sheep Ranch	95250	38.244806, -120.417301	38.244806	-120.417301	Male	Yes	Yes	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	74.4	74.4	Yes	1	91	5429	Competitor made better offer
3999-QGRJH	1	United States	California	Ballico	95303	37.4695, -120.672724	37.469500	-120.672724	Male	Yes	No	No	8	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.7	560.85	Yes	1	88	3068	Product dissatisfaction
2454-RPBRZ	1	United States	California	Catheys Valley	95306	37.394411, -120.127262	37.394411	-120.127262	Female	Yes	Yes	No	12	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	98.1	1060.2	Yes	1	97	2709	Service dissatisfaction
2265-CYWIV	1	United States	California	Hickman	95323	37.605926, -120.69955	37.605926	-120.699550	Female	Yes	Yes	No	4	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.6	347.65	Yes	1	77	4708	Network reliability
2004-OCQXK	1	United States	California	Merced	95348	37.40122, -120.514191	37.401220	-120.514191	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	81.95	81.95	Yes	1	85	5622	Limited range of services
5027-QPKTE	1	United States	California	Modesto	95350	37.671806, -121.007575	37.671806	-121.007575	Male	No	Yes	No	7	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.35	451.1	Yes	1	82	4292	Lack of affordable download/upload speed
2672-HUYVI	1	United States	California	Newman	95360	37.343846, -121.039391	37.343846	-121.039391	Female	No	No	No	6	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	91.1	455.3	Yes	1	68	2266	Long distance charges
7508-MYBOG	1	United States	California	Patterson	95363	37.410236, -121.320337	37.410236	-121.320337	Male	No	Yes	No	14	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	86.1	1235.55	Yes	1	89	2177	Extra data charges
0148-DCDOS	1	United States	California	Planada	95365	37.329725, -120.306399	37.329725	-120.306399	Male	No	No	No	25	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	94.7	2362.1	Yes	1	82	5641	Price too high
9992-RRAMN	1	United States	California	Riverbank	95367	37.734971, -120.954271	37.734971	-120.954271	Male	No	Yes	No	22	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	85.1	1873.7	Yes	1	68	5248	Product dissatisfaction
0310-MVLET	1	United States	California	Snelling	95369	37.521708, -120.426843	37.521708	-120.426843	Female	No	Yes	No	61	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.15	6010.05	Yes	1	77	5612	Service dissatisfaction
4550-VBOFE	1	United States	California	Soulsbyville	95372	37.990574, -120.261821	37.990574	-120.261821	Male	Yes	Yes	No	70	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	102.95	7101.5	Yes	1	99	5005	Lack of self-service on Website
7409-KIUTL	1	United States	California	Westley	95387	37.546007, -121.28257	37.546007	-121.282570	Female	Yes	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	71	71	Yes	1	72	5345	Don't know
1732-VHUBQ	1	United States	California	Yosemite National Park	95389	37.704267, -119.607001	37.704267	-119.607001	Female	Yes	Yes	No	47	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	70.55	3309.25	Yes	1	82	4457	Don't know
0495-RVCBF	1	United States	California	Santa Rosa	95401	38.460517, -122.790335	38.460517	-122.790335	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	79.7	79.7	Yes	1	75	2066	Don't know
0679-IDSTG	1	United States	California	Branscomb	95417	39.710591, -123.682799	39.710591	-123.682799	Female	Yes	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.25	69.25	Yes	1	87	4568	Price too high
2115-BFTIW	1	United States	California	Clearlake Oaks	95423	39.07116, -122.598542	39.071160	-122.598542	Male	No	No	No	25	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	70.95	1767.35	Yes	1	75	4881	Product dissatisfaction
0611-DFXKO	1	United States	California	Comptche	95427	39.239818, -123.565432	39.239818	-123.565432	Male	No	Yes	No	20	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	89	1820.45	Yes	1	78	4594	Service dissatisfaction
7780-OTDSO	1	United States	California	Covelo	95428	39.83307, -123.178765	39.833070	-123.178765	Male	No	Yes	No	18	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.4	1742.95	Yes	1	86	2421	Lack of self-service on Website
9747-DDZOS	1	United States	California	Eldridge	95431	38.348884, -122.51699	38.348884	-122.516990	Female	No	No	No	1	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	73.5	73.5	Yes	1	74	4378	Network reliability
0564-JJHGS	1	United States	California	Guerneville	95446	38.52576, -123.013347	38.525760	-123.013347	Male	No	No	No	9	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	95.5	829.1	Yes	1	90	5007	Limited range of services
3348-CFRNX	1	United States	California	Healdsburg	95448	38.618347, -122.908422	38.618347	-122.908422	Female	No	Yes	No	28	Yes	No	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	92.35	2602.9	Yes	1	71	2990	Lack of affordable download/upload speed
1428-GTBJJ	1	United States	California	Jenner	95450	38.505995, -123.187019	38.505995	-123.187019	Male	No	No	No	11	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	74.55	824.75	Yes	1	81	4601	Long distance charges
8802-UNOJF	1	United States	California	Philo	95466	39.094102, -123.500853	39.094102	-123.500853	Male	Yes	No	No	12	Yes	No	Fiber optic	No	Yes	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	83.8	1029.75	Yes	1	78	5565	Extra data charges
2845-AFFTX	1	United States	California	Westport	95488	39.724433, -123.767578	39.724433	-123.767578	Male	Yes	Yes	No	41	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.8	4259.3	Yes	1	76	4726	Product dissatisfaction
2249-YPRNG	1	United States	California	The Sea Ranch	95497	38.696659, -123.436861	38.696659	-123.436861	Female	No	Yes	No	20	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	105.85	2239.65	Yes	1	84	4223	Service dissatisfaction
7410-YTJIK	1	United States	California	Eureka	95501	40.796621, -124.15428	40.796621	-124.154280	Female	No	No	No	7	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	75.45	480.75	Yes	1	75	2872	Lack of self-service on Website
4626-GYCZP	1	United States	California	Eureka	95503	40.737431, -124.108897	40.737431	-124.108897	Male	No	No	No	7	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	93.85	635.6	Yes	1	79	3506	Network reliability
5590-BYNII	1	United States	California	Bayside	95524	40.825486, -124.049485	40.825486	-124.049485	Male	No	No	No	22	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.75	2095	Yes	1	98	4152	Don't know
1591-NFNLQ	1	United States	California	Crescent City	95531	41.701223, -124.003393	41.701223	-124.003393	Male	No	No	No	51	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Credit card (automatic)	80	4242.35	Yes	1	91	4769	Don't know
2815-CPTUL	1	United States	California	Gasquet	95543	41.867908, -123.794144	41.867908	-123.794144	Male	Yes	No	No	5	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	70.25	331.9	Yes	1	89	3684	Price too high
0596-BQCEQ	1	United States	California	Hydesville	95547	40.557314, -124.081662	40.557314	-124.081662	Female	No	Yes	No	62	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.15	6283.3	Yes	1	93	4120	Product dissatisfaction
1481-ZUWZA	1	United States	California	Klamath	95548	41.572813, -124.035011	41.572813	-124.035011	Male	No	No	No	28	Yes	Yes	Fiber optic	Yes	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	94.5	2659.4	Yes	1	80	5433	Service dissatisfaction
1891-FZYSA	1	United States	California	Piercy	95587	39.955587, -123.681175	39.955587	-123.681175	Male	Yes	Yes	No	69	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	89.95	6143.15	Yes	1	82	6363	Network reliability
7613-LLQFO	1	United States	California	Amador City	95601	38.431407, -120.8421	38.431407	-120.842100	Male	No	No	No	12	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	84.45	1059.55	Yes	1	100	3330	Limited range of services
2640-PMGFL	1	United States	California	West Sacramento	95605	38.592745, -121.540036	38.592745	-121.540036	Male	No	No	No	27	Yes	Yes	Fiber optic	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	79.5	2180.55	Yes	1	100	2518	Lack of affordable download/upload speed
3801-HMYNL	1	United States	California	Brooks	95606	38.809804, -122.241383	38.809804	-122.241383	Male	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	89.15	89.15	Yes	1	68	3123	Long distance charges
9685-WKZGT	1	United States	California	Carmichael	95608	38.626128, -121.328011	38.626128	-121.328011	Male	Yes	No	No	14	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	74.95	1036.75	Yes	1	70	2075	Extra data charges
6022-UGGSO	1	United States	California	Citrus Heights	95610	38.69508, -121.271616	38.695080	-121.271616	Female	Yes	No	No	32	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	74.4	2276.95	Yes	1	90	2091	Price too high
6127-ISGTU	1	United States	California	Garden Valley	95633	38.852544, -120.837669	38.852544	-120.837669	Female	No	Yes	No	16	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	84.95	1378.25	Yes	1	67	3075	Lack of self-service on Website
1761-AEZZR	1	United States	California	Guinda	95637	38.830739, -122.196202	38.830739	-122.196202	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	79.55	79.55	Yes	1	72	5593	Don't know
3923-CSIHK	1	United States	California	Herald	95638	38.313447, -121.123886	38.313447	-121.123886	Female	Yes	Yes	No	50	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	71.05	3444.85	Yes	1	94	5746	Don't know
7120-RFMVS	1	United States	California	Isleton	95641	38.154823, -121.601358	38.154823	-121.601358	Male	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Electronic check	84.5	84.5	Yes	1	73	4340	Price too high
1550-LOAHA	1	United States	California	Orangevale	95662	38.689174, -121.218435	38.689174	-121.218435	Female	No	Yes	No	32	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	84.15	2585.95	Yes	1	74	4017	Limited range of services
0876-WDUUZ	1	United States	California	Pine Grove	95665	38.400264, -120.641274	38.400264	-120.641274	Female	No	No	No	5	Yes	No	Fiber optic	No	No	No	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	85.4	425.9	Yes	1	90	3716	Long distance charges
0617-FHSGK	1	United States	California	Rancho Cordova	95670	38.602723, -121.279913	38.602723	-121.279913	Male	No	No	No	49	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	75.2	3678.3	Yes	1	90	5283	Extra data charges
8118-LSUEL	1	United States	California	Roseville	95678	38.759751, -121.288545	38.759751	-121.288545	Male	Yes	No	No	23	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	106.4	2483.5	Yes	1	79	5507	Product dissatisfaction
7005-CCBKV	1	United States	California	Thornton	95686	38.157794, -121.520223	38.157794	-121.520223	Male	No	No	No	6	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	84.4	556.35	Yes	1	77	4539	Service dissatisfaction
5277-ZLOOR	1	United States	California	Applegate	95703	38.983388, -120.988814	38.983388	-120.988814	Female	Yes	No	No	2	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	85.55	187.45	Yes	1	86	5512	Network reliability
6376-GAHQE	1	United States	California	Dutch Flat	95714	39.197215, -120.83679	39.197215	-120.836790	Male	No	No	No	4	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Electronic check	77.85	299.2	Yes	1	65	2140	Don't know
5052-PNLOS	1	United States	California	Echo Lake	95721	38.851842, -120.076204	38.851842	-120.076204	Male	No	No	No	3	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	105.35	323.25	Yes	1	65	3662	Don't know
6979-ZNSFF	1	United States	California	Pollock Pines	95726	38.733908, -120.453416	38.733908	-120.453416	Female	No	No	No	8	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	87.05	762.1	Yes	1	69	2545	Price too high
4248-HCETZ	1	United States	California	Sacramento	95814	38.584505, -121.491956	38.584505	-121.491956	Male	Yes	Yes	No	30	Yes	No	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	Yes	Mailed check	79.65	2365.15	Yes	1	73	2174	Lack of self-service on Website
4822-NGOCH	1	United States	California	Sacramento	95831	38.494832, -121.529447	38.494832	-121.529447	Female	No	No	No	13	Yes	Yes	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	84.45	1058.6	Yes	1	74	5801	Long distance charges
5307-DZCVC	1	United States	California	Sacramento	95835	38.685069, -121.543709	38.685069	-121.543709	Female	Yes	Yes	No	32	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	85.95	2628.6	Yes	1	74	2431	Extra data charges
4803-AXVYP	1	United States	California	Butte City	95920	39.449794, -121.936372	39.449794	-121.936372	Female	Yes	No	No	38	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	99.55	3734.25	Yes	1	100	3474	Service dissatisfaction
3884-HCSWG	1	United States	California	Camptonville	95922	39.432127, -121.099287	39.432127	-121.099287	Female	No	No	No	17	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70	1144.5	Yes	1	70	4390	Lack of self-service on Website
5649-ANRML	1	United States	California	Clipper Mills	95930	39.562239, -121.14836	39.562239	-121.148360	Male	Yes	No	No	2	Yes	No	Fiber optic	No	Yes	Yes	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	95.1	180.25	Yes	1	90	4486	Don't know
2919-HBCJO	1	United States	California	Downieville	95936	39.578792, -120.780786	39.578792	-120.780786	Female	No	No	No	4	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	76.65	333.6	Yes	1	97	4580	Moved
4236-XPXAV	1	United States	California	Dunnigan	95937	38.931425, -121.946081	38.931425	-121.946081	Female	No	Yes	No	5	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	Yes	Month-to-month	Yes	Mailed check	99.15	465.05	Yes	1	74	2283	Moved
8393-DLHGA	1	United States	California	Palermo	95968	39.435756, -121.552071	39.435756	-121.552071	Male	No	No	No	25	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	95.9	2448.75	Yes	1	68	2241	Competitor offered more data
7395-IGJOS	1	United States	California	Quincy	95971	39.971228, -121.041166	39.971228	-121.041166	Male	Yes	Yes	No	17	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	81.5	1329.2	Yes	1	79	3443	Competitor made better offer
2834-SPCJV	1	United States	California	Rough And Ready	95975	39.225634, -121.156163	39.225634	-121.156163	Male	No	Yes	No	52	Yes	No	Fiber optic	Yes	No	No	No	Yes	No	Month-to-month	No	Electronic check	84.1	4348.65	Yes	1	75	6216	Competitor had better devices
0895-DQHEW	1	United States	California	Burney	96013	40.946785, -121.719489	40.946785	-121.719489	Male	No	Yes	No	54	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	104.3	5278.15	Yes	1	77	4019	Competitor offered more data
